u_id,p_id,f_id,f_type
100095,100095,214856,Relative
100095,100095,214857,School
100095,100095,214858,Work
100095,100095,214859,School
100095,100095,214860,Relative
100095,100095,214861,School
100095,100095,214862,School
100095,100095,214863,School
100095,100095,214864,School
100095,100095,214865,Work
100095,100095,214866,Relative
100095,100095,214867,Relative
100095,100095,214868,School
100095,100095,214869,School
100095,100095,214870,Relative
100095,100095,214871,Work
100095,100095,214872,Relative
100095,100095,214873,Relative
100095,100095,214874,School
100095,100095,214875,Relative
100095,100095,214876,Relative
100095,100095,214877,Relative
100095,100095,214878,Work
100095,100095,214879,School
100095,100095,214880,School
100095,100095,214881,Relative
100095,100095,214882,School
100095,100095,214883,Work
100095,100095,214884,Work
100095,100095,214885,Work
100095,100095,214886,Relative
100095,100095,214887,Work
100095,100095,214888,Relative
100095,100095,214889,Work
100095,100095,214890,Work
100095,100095,214891,Work
100095,100095,214892,Work
100095,100095,214893,Relative
100095,100095,214894,Work
100095,100095,214895,Work
100095,100095,214896,Relative
100095,100095,214897,Relative
100095,100095,214898,School
100095,100095,214899,Relative
100096,100096,214900,School
100096,100096,214901,Work
100096,100096,214902,Relative
100096,100096,214903,School
100096,100096,214904,Work
100096,100096,214905,Work
100096,100096,214906,School
100096,100096,214907,Work
100096,100096,214908,Work
100096,100096,214909,School
100096,100096,214910,Relative
100096,100096,214911,Work
100096,100096,214912,Relative
100096,100096,214913,Relative
100096,100096,214914,Relative
100096,100096,214915,School
100096,100096,214916,Relative
100096,100096,214917,School
100096,100096,214918,Work
100096,100096,214919,School
100096,100096,214920,School
100096,100096,214921,Relative
100096,100096,214922,School
100096,100096,214923,School
100096,100096,214924,Work
100096,100096,214925,Relative
100096,100096,214926,Work
100096,100096,214927,Work
100096,100096,214928,Work
100096,100096,214929,Work
100096,100096,214930,Work
100096,100096,214931,Relative
100096,100096,214932,School
100096,100096,214933,School
100096,100096,214934,School
100096,100096,214935,Work
100096,100096,214936,Relative
100096,100096,214937,School
100096,100096,214938,School
100096,100096,214939,School
100096,100096,214940,School
100096,100096,214941,Work
100096,100096,214942,Work
100096,100096,214943,School
100096,100096,214944,Relative
100096,100096,214945,Work
100096,100096,214946,Work
100096,100096,214947,Work
100096,100096,214948,Relative
100096,100096,214949,School
100097,100097,214950,Relative
100097,100097,214951,School
100097,100097,214952,School
100097,100097,214953,School
100097,100097,214954,Work
100097,100097,214955,School
100097,100097,214956,School
100097,100097,214957,Work
100097,100097,214958,School
100097,100097,214959,Work
100097,100097,214960,Relative
100097,100097,214961,Work
100097,100097,214962,Relative
100097,100097,214963,Relative
100097,100097,214964,Relative
100097,100097,214965,School
100097,100097,214966,Relative
100097,100097,214967,School
100097,100097,214968,Work
100097,100097,214969,School
100097,100097,214970,School
100097,100097,214971,School
100097,100097,214972,School
100097,100097,214973,School
100097,100097,214974,Relative
100097,100097,214975,Work
100097,100097,214976,School
100097,100097,214977,School
100097,100097,214978,Work
100097,100097,214979,School
100097,100097,214980,School
100097,100097,214981,School
100097,100097,214982,Relative
100097,100097,214983,School
100097,100097,214984,Work
100097,100097,214985,Work
100097,100097,214986,School
100097,100097,214987,Work
100097,100097,214988,School
100097,100097,214989,Relative
100097,100097,214990,Work
100097,100097,214991,School
100097,100097,214992,Work
100097,100097,214993,Work
100097,100097,214994,School
100097,100097,214995,School
100097,100097,214996,School
100097,100097,214997,Work
100097,100097,214998,Work
100097,100097,214999,School
100098,100098,215000,School
100098,100098,215001,School
100098,100098,215002,Work
100098,100098,215003,School
100098,100098,215004,School
100098,100098,215005,Relative
100098,100098,215006,School
100098,100098,215007,Work
100098,100098,215008,Relative
100098,100098,215009,Relative
100098,100098,215010,Work
100098,100098,215011,School
100098,100098,215012,School
100098,100098,215013,Relative
100098,100098,215014,Work
100098,100098,215015,School
100098,100098,215016,Work
100098,100098,215017,Work
100098,100098,215018,Relative
100098,100098,215019,School
100098,100098,215020,Relative
100098,100098,215021,School
100098,100098,215022,Relative
100098,100098,215023,Relative
100098,100098,215024,Relative
100098,100098,215025,School
100098,100098,215026,Relative
100098,100098,215027,Relative
100098,100098,215028,School
100098,100098,215029,Work
100098,100098,215030,Relative
100098,100098,215031,School
100098,100098,215032,School
100098,100098,215033,Work
100098,100098,215034,School
100098,100098,215035,School
100098,100098,215036,Work
100098,100098,215037,Work
100098,100098,215038,Relative
100098,100098,215039,Relative
100098,100098,215040,Relative
100098,100098,215041,Work
100098,100098,215042,School
100098,100098,215043,Relative
100098,100098,215044,Work
100098,100098,215045,Relative
100098,100098,215046,School
100098,100098,215047,School
100098,100098,215048,Relative
100098,100098,215049,School
100099,100099,215050,Work
100099,100099,215051,Work
100099,100099,215052,Work
100099,100099,215053,Work
100099,100099,215054,School
100099,100099,215055,Work
100099,100099,215056,Work
100099,100099,215057,Relative
100099,100099,215058,Work
100099,100099,215059,Work
100099,100099,215060,Work
100099,100099,215061,Relative
100099,100099,215062,Relative
100099,100099,215063,Work
100099,100099,215064,School
100099,100099,215065,Work
100099,100099,215066,School
100099,100099,215067,Work
100099,100099,215068,School
100099,100099,215069,Work
100099,100099,215070,Relative
100099,100099,215071,Work
100099,100099,215072,School
100099,100099,215073,Relative
100099,100099,215074,Relative
100099,100099,215075,Relative
100099,100099,215076,Relative
100099,100099,215077,Work
100099,100099,215078,Work
100099,100099,215079,Work
100099,100099,215080,School
100099,100099,215081,Relative
100099,100099,215082,Relative
100099,100099,215083,School
100099,100099,215084,Relative
100099,100099,215085,School
100099,100099,215086,Work
100099,100099,215087,Work
100099,100099,215088,School
100099,100099,215089,School
100099,100099,215090,School
100099,100099,215091,Relative
100099,100099,215092,School
100099,100099,215093,Work
100099,100099,215094,Work
100099,100099,215095,Work
100099,100099,215096,School
100099,100099,215097,Relative
100099,100099,215098,School
100099,100099,215099,Relative
100100,100100,215100,School
100100,100100,215101,School
100100,100100,215102,Relative
100100,100100,215103,Work
100100,100100,215104,School
100100,100100,215105,Relative
100100,100100,215106,Work
100100,100100,215107,School
100100,100100,215108,School
100100,100100,215109,Work
100100,100100,215110,Relative
100100,100100,215111,School
100100,100100,215112,Work
100100,100100,215113,Relative
100100,100100,215114,Work
100100,100100,215115,School
100100,100100,215116,Relative
100100,100100,215117,Relative
100100,100100,215118,Work
100100,100100,215119,Work
100100,100100,215120,Work
100100,100100,215121,School
100100,100100,215122,School
100100,100100,215123,Relative
100100,100100,215124,Relative
100100,100100,215125,Work
100100,100100,215126,Work
100100,100100,215127,School
100100,100100,215128,Relative
100100,100100,215129,Work
100100,100100,215130,School
100100,100100,215131,Relative
100100,100100,215132,School
100100,100100,215133,Relative
100100,100100,215134,Relative
100100,100100,215135,School
100100,100100,215136,School
100100,100100,215137,Relative
100100,100100,215138,Work
100100,100100,215139,Relative
100100,100100,215140,School
100100,100100,215141,Relative
100100,100100,215142,School
100100,100100,215143,Relative
100100,100100,215144,School
100100,100100,215145,School
100100,100100,215146,Relative
100100,100100,215147,Work
100100,100100,215148,Relative
100100,100100,215149,School
100000,100000,215150,School
100000,100000,215151,Work
100000,100000,215152,Relative
100000,100000,215153,Relative
100000,100000,215154,School
100000,100000,215155,School
100000,100000,215156,Relative
100000,100000,215157,Relative
100000,100000,215158,School
100000,100000,215159,Relative
100000,100000,215160,Work
100000,100000,215161,Work
100000,100000,215162,Relative
100000,100000,215163,Work
100000,100000,215164,School
100000,100000,215165,Relative
100000,100000,215166,Relative
100000,100000,215167,School
100000,100000,215168,Relative
100000,100000,215169,School
100000,100000,215170,Relative
100000,100000,215171,Work
100000,100000,215172,Work
100000,100000,215173,Relative
100000,100000,215174,Relative
100000,100000,215175,Work
100000,100000,215176,Relative
100000,100000,215177,School
100000,100000,215178,Relative
100000,100000,215179,School
100000,100000,215180,School
100000,100000,215181,Work
100000,100000,215182,Relative
100000,100000,215183,School
100000,100000,215184,Relative
100000,100000,215185,Work
100000,100000,215186,Work
100000,100000,215187,Work
100000,100000,215188,School
100000,100000,215189,School
100000,100000,215190,School
100000,100000,215191,Relative
100000,100000,215192,School
100000,100000,215193,Relative
100000,100000,215194,School
100000,100000,215195,Relative
100000,100000,215196,School
100000,100000,215197,Relative
100000,100000,215198,Work
100000,100000,215199,School
100001,100001,215200,School
100001,100001,215201,Relative
100001,100001,215202,Work
100001,100001,215203,School
100001,100001,215204,Relative
100001,100001,215205,Work
100001,100001,215206,Work
100001,100001,215207,Relative
100001,100001,215208,Relative
100001,100001,215209,School
100001,100001,215210,Work
100001,100001,215211,Relative
100001,100001,215212,School
100001,100001,215213,School
100001,100001,215214,School
100001,100001,215215,Work
100001,100001,215216,Relative
100001,100001,215217,Relative
100001,100001,215218,Work
100001,100001,215219,Work
100001,100001,215220,Relative
100001,100001,215221,School
100001,100001,215222,School
100001,100001,215223,Relative
100001,100001,215224,Relative
100001,100001,215225,Relative
100001,100001,215226,Work
100001,100001,215227,School
100001,100001,215228,Work
100001,100001,215229,Relative
100001,100001,215230,School
100001,100001,215231,School
100001,100001,215232,Relative
100001,100001,215233,Work
100001,100001,215234,Work
100001,100001,215235,School
100001,100001,215236,Work
100001,100001,215237,School
100001,100001,215238,Relative
100001,100001,215239,Work
100001,100001,215240,Relative
100001,100001,215241,Work
100001,100001,215242,School
100001,100001,215243,Relative
100001,100001,215244,Relative
100001,100001,215245,School
100001,100001,215246,School
100001,100001,215247,Relative
100001,100001,215248,Relative
100001,100001,215249,School
100002,100002,215250,School
100002,100002,215251,Relative
100002,100002,215252,Relative
100002,100002,215253,Relative
100002,100002,215254,Work
100002,100002,215255,Work
100002,100002,215256,School
100002,100002,215257,Work
100002,100002,215258,Relative
100002,100002,215259,Relative
100002,100002,215260,Relative
100002,100002,215261,School
100002,100002,215262,Work
100002,100002,215263,Work
100002,100002,215264,Relative
100002,100002,215265,Relative
100002,100002,215266,School
100002,100002,215267,Relative
100002,100002,215268,Relative
100002,100002,215269,School
100002,100002,215270,School
100002,100002,215271,Work
100002,100002,215272,Work
100002,100002,215273,Relative
100002,100002,215274,Work
100002,100002,215275,Relative
100002,100002,215276,School
100002,100002,215277,Relative
100002,100002,215278,Relative
100002,100002,215279,School
100002,100002,215280,Work
100002,100002,215281,School
100002,100002,215282,Relative
100002,100002,215283,School
100002,100002,215284,Relative
100002,100002,215285,Relative
100002,100002,215286,Work
100002,100002,215287,Relative
100002,100002,215288,School
100002,100002,215289,Work
100002,100002,215290,Work
100002,100002,215291,Relative
100002,100002,215292,School
100002,100002,215293,Work
100002,100002,215294,Relative
100002,100002,215295,School
100002,100002,215296,Relative
100002,100002,215297,Work
100002,100002,215298,School
