ce_id,u_id,p_id
4091,122933,122933
4092,586935,586935
4093,448022,448022
4094,180724,180724
4095,135382,135382
4096,568444,568444
4097,505403,505403
4098,590389,590389
4099,263675,263675
4100,582884,582884
4101,117668,117668
4102,495384,495384
4103,477691,477691
4104,306529,306529
4105,323313,323313
4106,206497,206497
4107,110539,110539
4108,288537,288537
4109,565205,565205
4110,553970,553970
4111,592184,592184
4112,210842,210842
4113,223126,223126
4114,525192,525192
4115,539924,539924
4116,550364,550364
4117,489393,489393
4118,585116,585116
4119,274592,274592
4120,497991,497991
4121,135158,135158
4122,213940,213940
4123,338481,338481
4124,578253,578253
4125,376339,376339
4126,249673,249673
4127,375490,375490
4128,589773,589773
4129,573610,573610
4130,375262,375262
4131,499143,499143
4132,375249,375249
4133,324072,324072
4134,375224,375224
4135,326451,326451
4136,421829,421829
4137,465438,465438
4138,595706,595706
4139,112792,112792
4140,589896,589896
4141,379577,379577
4142,527583,527583
4143,327667,327667
4144,105887,105887
4145,384319,384319
4146,519840,519840
4147,338725,338725
4148,490410,490410
4149,385902,385902
4150,412981,412981
4151,251076,251076
4152,439727,439727
4153,250160,250160
4154,336826,336826
4155,180626,180626
4156,420696,420696
4157,505182,505182
4158,398799,398799
4159,463784,463784
4160,208561,208561
4161,359810,359810
4162,321550,321550
4163,289152,289152
4164,534810,534810
4165,393905,393905
4166,527686,527686
4167,100028,100028
4168,516560,516560
4169,177748,177748
4170,314350,314350
4171,265912,265912
4172,329134,329134
4173,198498,198498
4174,431128,431128
4175,328961,328961
4176,477896,477896
4177,289568,289568
4178,142512,142512
4179,164316,164316
4180,113701,113701
4181,186491,186491
4182,370150,370150
4183,411163,411163
4184,492206,492206
4185,420948,420948
4186,153795,153795
4187,370292,370292
4188,563402,563402
4189,204427,204427
4190,222914,222914
4191,228418,228418
4192,416640,416640
4193,392199,392199
4194,105329,105329
4195,418038,418038
4196,251712,251712
4197,410742,410742
4198,427714,427714
4199,253660,253660
4200,182346,182346
4201,415761,415761
4202,169670,169670
4203,219258,219258
4204,188210,188210
4205,559257,559257
4206,325456,325456
4207,292189,292189
4208,383975,383975
4209,165925,165925
4210,190215,190215
4211,207791,207791
4212,330028,330028
4213,113563,113563
4214,112824,112824
4215,285924,285924
4216,361687,361687
4217,364575,364575
4218,119482,119482
4219,579390,579390
4220,152176,152176
4221,158745,158745
4222,448526,448526
4223,500913,500913
4224,197841,197841
4225,373686,373686
4226,100006,100006
4227,512799,512799
4228,507861,507861
4229,275031,275031
4230,201837,201837
4231,254248,254248
4232,177158,177158
4233,310317,310317
4234,193100,193100
4235,274645,274645
4236,112643,112643
4237,410304,410304
4238,439838,439838
4239,593112,593112
4240,294859,294859
4241,501894,501894
4242,208069,208069
4243,186980,186980
4244,551526,551526
4245,583342,583342
4246,432484,432484
4247,429182,429182
4248,392476,392476
4249,199821,199821
4250,307906,307906
4251,256999,256999
4252,193331,193331
4253,216899,216899
4254,106041,106041
4255,429702,429702
4256,540676,540676
4257,264862,264862
4258,506382,506382
4259,591070,591070
4260,284062,284062
4261,340943,340943
4262,501849,501849
4263,258775,258775
4264,444313,444313
4265,520457,520457
4266,216862,216862
4267,351443,351443
4268,121017,121017
4269,231856,231856
4270,370711,370711
4271,141774,141774
4272,558430,558430
4273,567499,567499
4274,156732,156732
4275,279924,279924
4276,487377,487377
4277,170345,170345
4278,171826,171826
4279,401683,401683
4280,510526,510526
4281,242835,242835
4282,108548,108548
4283,558921,558921
4284,122207,122207
4285,229084,229084
4286,187420,187420
4287,247782,247782
4288,237054,237054
4289,122006,122006
4290,235148,235148
4291,354999,354999
4292,161606,161606
4293,524633,524633
4294,382511,382511
4295,584159,584159
4296,504467,504467
4297,425161,425161
4298,265027,265027
4299,209216,209216
4300,231985,231985
4301,311999,311999
4302,332065,332065
4303,199862,199862
4304,139476,139476
4305,400274,400274
4306,144758,144758
4307,245941,245941
4308,309826,309826
4309,436650,436650
4310,289704,289704
4311,541621,541621
4312,365165,365165
4313,138532,138532
4314,455136,455136
4315,143489,143489
4316,104046,104046
4317,544508,544508
4318,554512,554512
4319,337630,337630
4320,481116,481116
4321,457571,457571
4322,168923,168923
4323,576673,576673
4324,440063,440063
4325,209433,209433
4326,249347,249347
4327,117704,117704
4328,454302,454302
4329,583097,583097
4330,490156,490156
4331,509762,509762
4332,124233,124233
4333,194635,194635
4334,471537,471537
4335,481560,481560
4336,420509,420509
4337,150244,150244
4338,281308,281308
4339,312549,312549
4340,377439,377439
4341,446256,446256
4342,102858,102858
4343,491972,491972
4344,559009,559009
4345,527994,527994
4346,258662,258662
4347,129942,129942
4348,500765,500765
4349,210596,210596
4350,351693,351693
4351,411281,411281
4352,541974,541974
4353,121406,121406
4354,270032,270032
4355,203280,203280
4356,376935,376935
4357,490642,490642
4358,490164,490164
4359,333924,333924
4360,504568,504568
4361,431209,431209
4362,312553,312553
4363,449429,449429
4364,317646,317646
4365,350496,350496
4366,298009,298009
4367,556562,556562
4368,353371,353371
4369,208387,208387
4370,307434,307434
4371,534025,534025
4372,522120,522120
4373,193231,193231
4374,483233,483233
4375,168968,168968
4376,347416,347416
4377,411582,411582
4378,339066,339066
4379,474685,474685
4380,411312,411312
4381,460815,460815
4382,468247,468247
4383,562882,562882
4384,254454,254454
4385,392543,392543
4386,155089,155089
4387,442871,442871
4388,544518,544518
4389,219789,219789
4390,579277,579277
4391,420388,420388
4392,463033,463033
4393,334820,334820
4394,338698,338698
4395,319236,319236
4396,208218,208218
4397,521823,521823
4398,511822,511822
4399,270457,270457
4400,236826,236826
4401,518449,518449
4402,177567,177567
4403,244878,244878
4404,474979,474979
4405,512134,512134
4406,580827,580827
4407,210057,210057
4408,278605,278605
4409,114353,114353
4410,110175,110175
4411,375636,375636
4412,141159,141159
4413,443066,443066
4414,384769,384769
4415,153668,153668
4416,218981,218981
4417,449989,449989
4418,288790,288790
4419,135855,135855
4420,116660,116660
4421,527695,527695
4422,136846,136846
4423,312258,312258
4424,208158,208158
4425,350868,350868
4426,224526,224526
4427,423751,423751
4428,340883,340883
4429,448249,448249
4430,518537,518537
4431,264761,264761
4432,478738,478738
4433,238597,238597
4434,236658,236658
4435,134095,134095
4436,174098,174098
4437,348251,348251
4438,441367,441367
4439,248746,248746
4440,426738,426738
4441,547751,547751
4442,538860,538860
4443,393253,393253
4444,260902,260902
4445,518286,518286
4446,479856,479856
4447,331698,331698
4448,247843,247843
4449,229220,229220
4450,472211,472211
4451,154754,154754
4452,428785,428785
4453,547142,547142
4454,112549,112549
4455,321987,321987
4456,196093,196093
4457,440586,440586
4458,539021,539021
4459,374155,374155
4460,208736,208736
4461,504768,504768
4462,570088,570088
4463,158885,158885
4464,592235,592235
4465,408333,408333
4466,113972,113972
4467,404192,404192
4468,507473,507473
4469,355211,355211
4470,449307,449307
4471,243274,243274
4472,318084,318084
4473,332964,332964
4474,316605,316605
4475,555870,555870
4476,181133,181133
4477,179175,179175
4478,140934,140934
4479,487667,487667
4480,251632,251632
4481,410599,410599
4482,291767,291767
4483,515997,515997
4484,218330,218330
4485,216457,216457
4486,584259,584259
4487,380187,380187
4488,501584,501584
4489,443147,443147
4490,452118,452118
4491,100707,100707
4492,449358,449358
4493,379411,379411
4494,384196,384196
4495,161734,161734
4496,122050,122050
4497,451261,451261
4498,443569,443569
4499,374303,374303
4500,372432,372432
4501,116454,116454
4502,306258,306258
4503,578362,578362
4504,225897,225897
4505,278716,278716
4506,449535,449535
4507,173346,173346
4508,556967,556967
4509,484287,484287
4510,594455,594455
4511,123605,123605
4512,210923,210923
4513,496034,496034
4514,332646,332646
4515,507061,507061
4516,185903,185903
4517,280691,280691
4518,433348,433348
4519,423018,423018
4520,475380,475380
4521,373504,373504
4522,384870,384870
4523,148497,148497
4524,493074,493074
4525,376250,376250
4526,353970,353970
4527,317438,317438
4528,453896,453896
4529,428880,428880
4530,307703,307703
4531,419396,419396
4532,405414,405414
4533,295075,295075
4534,195017,195017
4535,475707,475707
4536,433796,433796
4537,594999,594999
4538,304912,304912
4539,251417,251417
4540,276926,276926
4541,560855,560855
4542,484117,484117
4543,465280,465280
4544,547468,547468
4545,170821,170821
4546,210111,210111
4547,336913,336913
4548,561003,561003
4549,249005,249005
4550,181715,181715
4551,193121,193121
4552,257502,257502
4553,488179,488179
4554,304318,304318
4555,303518,303518
4556,227716,227716
4557,139221,139221
4558,390427,390427
4559,490942,490942
4560,206833,206833
4561,426279,426279
4562,158207,158207
4563,597995,597995
4564,236965,236965
4565,376011,376011
4566,529067,529067
4567,414212,414212
4568,510169,510169
4569,105813,105813
4570,339032,339032
4571,514474,514474
4572,510093,510093
4573,494073,494073
4574,502847,502847
4575,223543,223543
4576,134003,134003
4577,212214,212214
4578,561168,561168
4579,373219,373219
4580,439090,439090
4581,235032,235032
4582,109914,109914
4583,429001,429001
4584,487563,487563
4585,486077,486077
4586,311620,311620
4587,159006,159006
4588,256154,256154
4589,290745,290745
4590,211034,211034
4591,274268,274268
4592,265646,265646
4593,125728,125728
4594,299106,299106
4595,530146,530146
4596,132964,132964
4597,275083,275083
4598,499025,499025
4599,577860,577860
4600,314775,314775
4601,533195,533195
4602,279552,279552
4603,554422,554422
4604,171589,171589
4605,326236,326236
4606,439309,439309
4607,347467,347467
4608,271447,271447
4609,219434,219434
4610,459939,459939
4611,179565,179565
4612,313917,313917
4613,204141,204141
4614,336804,336804
4615,152340,152340
4616,484497,484497
4617,397151,397151
4618,300686,300686
4619,249539,249539
4620,465114,465114
4621,163338,163338
4622,410952,410952
4623,378719,378719
4624,404994,404994
4625,523568,523568
4626,566267,566267
4627,243433,243433
4628,228981,228981
4629,389202,389202
4630,571471,571471
4631,368115,368115
4632,468440,468440
4633,271346,271346
4634,585189,585189
4635,121376,121376
4636,452858,452858
4637,102565,102565
4638,147029,147029
4639,499667,499667
4640,188038,188038
4641,132996,132996
4642,439300,439300
4643,441073,441073
4644,404692,404692
4645,158550,158550
4646,226441,226441
4647,306614,306614
4648,199466,199466
4649,554809,554809
4650,453057,453057
4651,431871,431871
4652,394616,394616
4653,169473,169473
4654,210809,210809
4655,215210,215210
4656,579001,579001
4657,340170,340170
4658,500306,500306
4659,521118,521118
4660,160449,160449
4661,367020,367020
4662,573443,573443
4663,199551,199551
4664,428630,428630
4665,411806,411806
4666,196453,196453
4667,235811,235811
4668,164124,164124
4669,580092,580092
4670,307967,307967
4671,491284,491284
4672,552355,552355
4673,320641,320641
4674,422629,422629
4675,418681,418681
4676,140118,140118
4677,379761,379761
4678,504769,504769
4679,305496,305496
4680,526142,526142
4681,322069,322069
4682,131406,131406
4683,146571,146571
4684,545742,545742
4685,304341,304341
4686,200905,200905
4687,338080,338080
4688,561554,561554
4689,157489,157489
4690,137125,137125
4691,221529,221529
4692,565756,565756
4693,547102,547102
4694,310638,310638
4695,216216,216216
4696,475654,475654
4697,596956,596956
4698,364217,364217
4699,593627,593627
4700,288874,288874
4701,104286,104286
4702,278446,278446
4703,386930,386930
4704,226530,226530
4705,586112,586112
4706,177238,177238
4707,360057,360057
4708,144649,144649
4709,168745,168745
4710,217429,217429
4711,201222,201222
4712,472010,472010
4713,330523,330523
4714,438188,438188
4715,264561,264561
4716,545999,545999
4717,294641,294641
4718,524757,524757
4719,435015,435015
4720,338142,338142
4721,574401,574401
4722,202905,202905
4723,503569,503569
4724,112516,112516
4725,250074,250074
4726,106616,106616
4727,514733,514733
4728,571472,571472
4729,290787,290787
4730,160004,160004
4731,354100,354100
4732,313322,313322
4733,460290,460290
4734,135907,135907
4735,191460,191460
4736,562696,562696
4737,278526,278526
4738,253873,253873
4739,581248,581248
4740,323002,323002
4741,304725,304725
4742,133065,133065
4743,139389,139389
4744,214549,214549
4745,127894,127894
4746,222921,222921
4747,153000,153000
4748,583685,583685
4749,526712,526712
4750,292132,292132
4751,160449,160449
4752,379068,379068
4753,465472,465472
4754,243795,243795
4755,480439,480439
4756,385042,385042
4757,526831,526831
4758,251721,251721
4759,149627,149627
4760,267430,267430
4761,378691,378691
4762,537261,537261
4763,497064,497064
4764,273280,273280
4765,487237,487237
4766,181031,181031
4767,287478,287478
4768,572232,572232
4769,303790,303790
4770,326195,326195
4771,167569,167569
4772,433412,433412
4773,261704,261704
4774,311764,311764
4775,358405,358405
4776,134253,134253
4777,480190,480190
4778,186703,186703
4779,477840,477840
4780,247908,247908
4781,521917,521917
4782,304295,304295
4783,499976,499976
4784,252130,252130
4785,538460,538460
4786,365321,365321
4787,186523,186523
4788,344968,344968
4789,172112,172112
4790,532280,532280
4791,572899,572899
4792,275783,275783
4793,240203,240203
4794,107917,107917
4795,145637,145637
4796,225603,225603
4797,489683,489683
4798,561732,561732
4799,130416,130416
4800,301965,301965
4801,557508,557508
4802,102342,102342
4803,131816,131816
4804,235964,235964
4805,460321,460321
4806,169863,169863
4807,537588,537588
4808,577344,577344
4809,495739,495739
4810,540060,540060
4811,463411,463411
4812,429611,429611
4813,446549,446549
4814,163327,163327
4815,369019,369019
4816,115563,115563
4817,588537,588537
4818,110935,110935
4819,192882,192882
4820,408060,408060
4821,126124,126124
4822,342726,342726
4823,261423,261423
4824,399551,399551
4825,406606,406606
4826,567095,567095
4827,351693,351693
4828,503578,503578
4829,577417,577417
4830,389685,389685
4831,356876,356876
4832,194135,194135
4833,408644,408644
4834,335035,335035
4835,392557,392557
4836,238579,238579
4837,216269,216269
4838,418267,418267
4839,273217,273217
4840,412102,412102
4841,428774,428774
4842,454024,454024
4843,474545,474545
4844,588530,588530
4845,450317,450317
4846,242120,242120
4847,173566,173566
4848,500492,500492
4849,467549,467549
4850,377470,377470
4851,531102,531102
4852,431550,431550
4853,430037,430037
4854,327885,327885
4855,263938,263938
4856,494914,494914
4857,529273,529273
4858,429931,429931
4859,591574,591574
4860,290341,290341
4861,547188,547188
4862,549265,549265
4863,416957,416957
4864,278002,278002
4865,214460,214460
4866,335181,335181
4867,505111,505111
4868,301166,301166
4869,440254,440254
4870,292608,292608
4871,455651,455651
4872,435660,435660
4873,292441,292441
4874,485717,485717
4875,200242,200242
4876,147048,147048
4877,244279,244279
4878,424780,424780
4879,495265,495265
4880,512898,512898
4881,285858,285858
4882,292014,292014
4883,327720,327720
4884,492816,492816
4885,559149,559149
4886,175870,175870
4887,564126,564126
4888,190902,190902
4889,283931,283931
4890,458259,458259
4891,412527,412527
4892,210587,210587
4893,259931,259931
4894,446914,446914
4895,340551,340551
4896,280625,280625
4897,366276,366276
4898,467205,467205
4899,530226,530226
4900,149528,149528
4901,354736,354736
4902,542245,542245
4903,520891,520891
4904,362370,362370
4905,338144,338144
